raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,status,is_dnf,driver_recent_form,constructor_recent_form,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,qualifying_position,driver_recent_qualifying_form
826,1951,19,657,111,20,29,44,Oil leak,1,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
826,1951,19,726,110,21,30,7,Transmission,1,12.794050599798199,12.794050599798199,8.0,11.5,0.0,,11.195826186392225
826,1951,19,772,150,23,31,5,Engine,1,12.794050599798199,12.45,13.0,11.166666666666666,0.0,,11.195826186392225
826,1951,19,732,105,26,32,95,Fuel leak,1,12.794050599798199,20.849999999999998,18.0,22.5,0.0,,11.195826186392225
826,1951,19,728,107,30,33,7,Transmission,1,12.794050599798199,12.794050599798199,12.794050599798199,32.0,0.0,,11.195826186392225
826,1951,19,675,113,3,3,1,Finished,0,12.794050599798199,23.700000000000003,12.794050599798199,15.35483870967742,0.0,,11.195826186392225
827,1951,13,642,51,2,1,1,Finished,0,2.8500000000000005,6.800000000000001,4.0,2.3333333333333335,0.2857142857142857,,11.195826186392225
827,1951,13,647,6,4,2,1,Finished,0,11.4,7.35,5.0,5.5,0.3333333333333333,,11.195826186392225
827,1951,13,633,6,3,3,1,Finished,0,12.794050599798199,9.5,6.0,4.333333333333333,0.75,,11.195826186392225
827,1951,13,627,154,7,4,12,+2 Laps,0,6.4,14.9,3.0,9.714285714285714,0.25,,11.195826186392225
827,1951,13,704,154,8,5,12,+2 Laps,0,10.8,14.700000000000001,14.0,9.0,0.6,,11.195826186392225
827,1951,13,429,154,12,6,13,+3 Laps,0,12.794050599798199,14.8,12.794050599798199,8.555555555555555,0.0,,11.195826186392225
827,1951,13,660,154,11,7,13,+3 Laps,0,10.55,13.899999999999999,8.0,8.3,0.2857142857142857,,11.195826186392225
827,1951,13,773,154,13,8,14,+4 Laps,0,12.794050599798199,11.049999999999999,7.0,8.181818181818182,0.6666666666666666,,11.195826186392225
827,1951,13,579,51,1,9,14,+4 Laps,0,4.3,2.35,1.0,2.0,0.5,,11.195826186392225
827,1951,13,589,154,9,10,5,Engine,1,8.6,5.25,12.794050599798199,8.166666666666666,0.5,,11.195826186392225
827,1951,13,763,51,6,11,21,Radiator,1,12.794050599798199,3.95,12.794050599798199,3.4,0.5,,11.195826186392225
827,1951,13,641,6,5,12,7,Transmission,1,12.794050599798199,11.5,12.794050599798199,4.0,0.5,,11.195826186392225
827,1951,13,741,154,10,13,7,Transmission,1,10.7,6.35,13.0,8.307692307692308,0.42857142857142855,,11.195826186392225
828,1951,55,786,51,7,1,1,Finished,0,6.1000000000000005,5.0,2.0,3.3333333333333335,0.16666666666666666,,11.195826186392225
828,1951,55,647,6,6,2,1,Finished,0,7.3500000000000005,12.55,12.794050599798199,3.0,0.2857142857142857,,11.195826186392225
828,1951,55,633,6,4,3,13,+3 Laps,0,10.3,9.95,12.794050599798199,2.5,0.6,,11.195826186392225
828,1951,55,686,6,9,4,14,+4 Laps,0,12.794050599798199,3.8499999999999996,13.0,2.6666666666666665,0.5,,11.195826186392225
828,1951,55,642,51,2,5,14,+4 Laps,0,3.9,4.799999999999999,7.0,2.75,0.25,,11.195826186392225
828,1951,55,589,154,8,6,16,+6 Laps,0,12.349999999999998,7.65,15.0,8.777777777777779,0.5714285714285714,,11.195826186392225
828,1951,55,704,154,11,7,16,+6 Laps,0,14.2,8.200000000000001,8.0,8.5,0.5,,11.195826186392225
828,1951,55,774,154,14,8,18,+8 Laps,0,12.794050599798199,8.95,5.0,8.363636363636363,0.5,,11.195826186392225
828,1951,55,764,154,19,9,45,+11 Laps,0,12.794050599798199,9.65,12.794050599798199,8.333333333333334,0.5,,11.195826186392225
828,1951,55,763,51,5,10,124,+19 Laps,0,12.794050599798199,4.8999999999999995,12.794050599798199,3.2,0.6666666666666666,,11.195826186392225
828,1951,55,579,51,1,11,115,+22 Laps,0,7.1000000000000005,8.0,1.0,4.333333333333333,0.4444444444444444,,11.195826186392225
828,1951,55,660,154,12,12,3,Accident,1,10.35,9.450000000000001,11.0,8.384615384615385,0.25,,11.195826186392225
828,1951,55,627,154,13,13,7,Transmission,1,8.200000000000001,7.450000000000001,9.0,8.642857142857142,0.2222222222222222,,11.195826186392225
828,1951,55,741,154,10,14,5,Engine,1,9.5,8.65,5.0,8.933333333333334,0.5,,11.195826186392225
828,1951,55,775,141,17,15,5,Engine,1,12.794050599798199,14.700000000000001,12.794050599798199,4.0,0.0,,11.195826186392225
828,1951,55,501,105,22,16,25,Overheating,1,12.794050599798199,21.95,12.794050599798199,14.333333333333334,0.3333333333333333,,11.195826186392225
828,1951,55,427,141,18,17,5,Engine,1,12.794050599798199,14.450000000000001,12.794050599798199,9.5,1.0,,11.195826186392225
828,1951,55,647,6,3,18,6,Gearbox,1,8.6,5.2,2.0,3.0,0.25,,11.195826186392225
828,1951,55,609,141,21,19,5,Engine,1,12.794050599798199,13.649999999999999,12.794050599798199,12.0,0.0,,11.195826186392225
828,1951,55,626,141,23,20,5,Engine,1,12.794050599798199,20.249999999999996,4.0,13.75,0.6666666666666666,,11.195826186392225
828,1951,55,670,105,15,21,5,Engine,1,12.794050599798199,18.75,12.794050599798199,14.571428571428571,0.0,,11.195826186392225
828,1951,55,640,105,16,22,7,Transmission,1,12.55,14.3,12.794050599798199,15.375,0.4,,11.195826186392225
828,1951,55,687,6,20,23,5,Engine,1,12.794050599798199,7.950000000000001,3.0,6.0,0.5,,11.195826186392225
828,1951,55,579,51,7,1,1,Finished,0,11.4,7.5,6.0,5.285714285714286,0.4,,11.195826186392225
828,1951,55,498,6,6,2,1,Finished,0,12.794050599798199,6.25,18.0,8.833333333333334,1.0,,11.195826186392225
828,1951,55,786,51,1,11,115,+22 Laps,0,2.0,4.35,1.5,4.75,0.14285714285714285,,11.195826186392225
829,1951,9,498,6,1,1,1,Finished,0,12.794050599798199,7.400000000000001,12.794050599798199,12.794050599798199,0.75,,11.195826186392225
829,1951,9,579,51,2,2,1,Finished,0,8.0,7.35,12.0,4.5,0.36363636363636365,,11.195826186392225
829,1951,9,633,6,5,3,12,+2 Laps,0,11.350000000000001,9.849999999999998,12.794050599798199,1.0,0.5,,11.195826186392225
829,1951,9,697,51,7,4,13,+3 Laps,0,12.794050599798199,8.2,12.794050599798199,4.0,0.6666666666666666,,11.195826186392225
829,1951,9,686,66,20,5,15,+5 Laps,0,12.794050599798199,12.794050599798199,3.0,12.794050599798199,0.3333333333333333,,11.195826186392225
829,1951,9,763,51,6,6,16,+6 Laps,0,12.794050599798199,6.900000000000001,12.794050599798199,4.0,0.5,,11.195826186392225
829,1951,9,661,66,19,7,16,+6 Laps,0,12.794050599798199,12.794050599798199,20.0,5.0,1.0,,11.195826186392225
829,1951,9,778,151,12,8,16,+6 Laps,0,12.794050599798199,16.9,10.0,14.8,0.0,,11.195826186392225
829,1951,9,687,6,8,9,17,+7 Laps,0,13.600000000000001,13.65,12.794050599798199,2.0,0.6,,11.195826186392225
829,1951,9,627,154,9,10,17,+7 Laps,0,6.45,9.950000000000001,5.0,9.4,0.3,,11.195826186392225
829,1951,9,619,151,10,11,18,+8 Laps,0,12.794050599798199,13.750000000000002,6.0,13.666666666666666,0.0,,11.195826186392225
829,1951,9,708,154,11,12,19,+9 Laps,0,12.794050599798199,10.95,12.794050599798199,9.5,0.0,,11.195826186392225
829,1951,9,660,154,14,13,88,+10 Laps,0,12.25,12.350000000000001,11.0,9.857142857142858,0.3333333333333333,,11.195826186392225
829,1951,9,642,51,3,14,8,Clutch,1,4.1,4.449999999999999,1.0,4.285714285714286,0.2222222222222222,,11.195826186392225
829,1951,9,776,126,18,15,62,Not classified,1,12.794050599798199,12.794050599798199,13.0,14.5,1.0,,11.195826186392225
829,1951,9,647,6,4,16,6,Gearbox,1,4.6,11.050000000000002,12.794050599798199,4.333333333333333,0.3333333333333333,,11.195826186392225
829,1951,9,777,105,16,17,44,Oil leak,1,12.794050599798199,19.5,12.794050599798199,13.285714285714286,0.0,,11.195826186392225
829,1951,9,747,105,15,18,5,Engine,1,12.794050599798199,23.849999999999998,15.0,13.75,1.0,,11.195826186392225
829,1951,9,589,154,13,19,23,Brakes,1,14.15,12.7,18.0,10.25,0.5,,11.195826186392225
829,1951,9,779,105,17,20,21,Radiator,1,12.794050599798199,18.45,12.794050599798199,14.222222222222221,0.0,,11.195826186392225
830,1951,20,647,6,1,1,1,Finished,0,6.6,4.0,12.794050599798199,12.794050599798199,0.4,,11.195826186392225
830,1951,20,579,51,3,2,1,Finished,0,4.6,7.5,12.794050599798199,12.794050599798199,0.3333333333333333,,11.195826186392225
830,1951,20,498,6,2,3,1,Finished,0,11.799999999999999,4.199999999999999,12.794050599798199,1.0,0.6,,11.195826186392225
830,1951,20,633,6,5,4,1,Finished,0,8.200000000000001,6.249999999999999,12.794050599798199,2.0,0.42857142857142855,,11.195826186392225
830,1951,20,641,6,6,5,1,Finished,0,12.794050599798199,8.450000000000001,12.794050599798199,2.6666666666666665,0.6666666666666666,,11.195826186392225
830,1951,20,723,6,8,6,11,+1 Lap,0,12.794050599798199,8.0,12.794050599798199,3.25,0.0,,11.195826186392225
830,1951,20,626,141,9,7,11,+1 Lap,0,12.794050599798199,19.8,12.794050599798199,12.794050599798199,0.75,,11.195826186392225
830,1951,20,627,154,15,8,11,+1 Lap,0,6.75,13.100000000000003,12.794050599798199,12.794050599798199,0.2727272727272727,,11.195826186392225
830,1951,20,773,154,19,9,12,+2 Laps,0,12.794050599798199,11.65,12.794050599798199,8.0,0.5,,11.195826186392225
830,1951,20,680,154,22,10,12,+2 Laps,0,12.794050599798199,12.600000000000001,12.794050599798199,8.5,0.0,,11.195826186392225
830,1951,20,660,154,18,11,13,+3 Laps,0,13.200000000000003,13.049999999999999,12.794050599798199,9.0,0.3,,11.195826186392225
830,1951,20,704,154,11,12,3,Accident,1,11.5,13.05,12.794050599798199,9.5,0.42857142857142855,,11.195826186392225
830,1951,20,427,141,14,13,5,Engine,1,12.794050599798199,15.799999999999999,12.794050599798199,7.0,1.0,,11.195826186392225
830,1951,20,697,51,10,14,121,Magneto,1,12.794050599798199,4.300000000000001,12.794050599798199,2.0,0.5,,11.195826186392225
830,1951,20,708,154,20,15,51,Oil pressure,1,12.794050599798199,9.25,12.794050599798199,10.0,0.0,,11.195826186392225
830,1951,20,756,51,7,16,3,Accident,1,12.794050599798199,6.800000000000001,12.794050599798199,8.0,1.0,,11.195826186392225
830,1951,20,609,141,12,17,5,Engine,1,12.794050599798199,16.55,12.794050599798199,10.0,1.0,,11.195826186392225
830,1951,20,642,51,4,18,25,Overheating,1,3.2,9.200000000000001,12.794050599798199,10.666666666666666,0.3,,11.195826186392225
830,1951,20,741,154,21,19,6,Gearbox,1,7.45,10.45,12.794050599798199,10.833333333333334,0.5555555555555556,,11.195826186392225
830,1951,20,589,154,13,20,80,Ignition,1,14.55,11.950000000000001,12.794050599798199,12.0,0.5555555555555556,,11.195826186392225
830,1951,20,780,105,17,21,5,Engine,1,12.794050599798199,20.25,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
830,1951,20,640,105,16,22,5,Engine,1,11.100000000000001,19.85,12.794050599798199,21.0,0.5,,11.195826186392225
831,1951,14,647,6,3,1,1,Finished,0,5.699999999999999,2.85,9.5,9.2,0.36363636363636365,,11.195826186392225
831,1951,14,498,6,4,2,1,Finished,0,12.9,3.6500000000000004,12.794050599798199,7.833333333333333,0.5,,11.195826186392225
831,1951,14,697,51,7,3,11,+1 Lap,0,10.350000000000001,11.600000000000001,27.0,11.333333333333334,0.6,,11.195826186392225
831,1951,14,633,6,5,4,11,+1 Lap,0,9.500000000000002,4.05,12.794050599798199,7.0,0.375,,11.195826186392225
831,1951,14,641,6,6,5,12,+2 Laps,0,12.794050599798199,4.25,13.0,6.625,0.5,,11.195826186392225
831,1951,14,609,141,11,6,16,+6 Laps,0,12.794050599798199,16.650000000000002,12.794050599798199,22.5,1.0,,11.195826186392225
831,1951,14,627,154,15,7,17,+7 Laps,0,8.35,13.55,4.0,11.285714285714286,0.25,,11.195826186392225
831,1951,14,704,154,14,8,18,+8 Laps,0,10.349999999999998,14.1,12.794050599798199,10.75,0.5,,11.195826186392225
831,1951,14,762,127,18,9,53,+13 Laps,0,12.794050599798199,12.794050599798199,12.0,12.794050599798199,1.0,,11.195826186392225
831,1951,14,579,51,1,10,5,Engine,1,6.9,8.8,14.0,10.142857142857142,0.3076923076923077,,11.195826186392225
831,1951,14,427,141,12,11,5,Engine,1,12.794050599798199,13.999999999999998,21.0,17.0,1.0,,11.195826186392225
831,1951,14,626,141,13,12,5,Engine,1,12.899999999999999,10.3,24.0,15.5,0.6,,11.195826186392225
831,1951,14,589,154,17,13,80,Ignition,1,10.100000000000001,15.25,22.0,10.444444444444445,0.6,,11.195826186392225
831,1951,14,773,154,20,14,5,Engine,1,8.85,15.750000000000004,14.0,10.7,0.4,,11.195826186392225
831,1951,14,680,154,22,15,25,Overheating,1,12.794050599798199,13.65,12.794050599798199,11.0,0.0,,11.195826186392225
831,1951,14,642,51,2,16,5,Engine,1,5.4,13.600000000000001,1.0,10.125,0.36363636363636365,,11.195826186392225
831,1951,14,660,154,21,17,94,Oil pump,1,11.15,9.65,16.0,11.333333333333334,0.2727272727272727,,11.195826186392225
831,1951,14,640,51,9,18,126,Supercharger,1,9.05,13.95,6.0,10.777777777777779,0.5714285714285714,,11.195826186392225
831,1951,14,687,6,19,19,121,Magneto,1,8.4,3.85,7.0,6.444444444444445,0.5,,11.195826186392225
831,1951,14,622,6,16,20,7,Transmission,1,12.794050599798199,3.9000000000000004,12.794050599798199,7.7,0.0,,11.195826186392225
831,1951,14,686,66,8,21,54,Withdrew,1,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.25,,11.195826186392225
831,1951,14,781,66,10,22,54,Withdrew,1,12.794050599798199,12.794050599798199,12.794050599798199,21.0,0.0,,11.195826186392225
831,1951,14,642,51,7,3,11,+1 Lap,0,7.15,12.85,8.5,11.5,0.4166666666666667,,11.195826186392225
832,1951,67,579,51,2,1,1,Finished,0,6.15,8.2,12.794050599798199,12.794050599798199,0.35714285714285715,,11.195826186392225
832,1951,67,498,6,3,2,1,Finished,0,9.15,6.45,12.794050599798199,12.794050599798199,0.42857142857142855,,11.195826186392225
832,1951,67,642,51,4,3,1,Finished,0,10.1,11.1,12.794050599798199,1.0,0.38461538461538464,,11.195826186392225
832,1951,67,647,6,1,4,12,+2 Laps,0,7.899999999999999,7.9,12.794050599798199,2.0,0.3333333333333333,,11.195826186392225
832,1951,67,697,51,8,5,12,+2 Laps,0,13.05,11.75,12.794050599798199,2.0,0.5,,11.195826186392225
832,1951,67,640,51,6,6,14,+4 Laps,0,10.950000000000001,8.9,12.794050599798199,3.0,0.625,,11.195826186392225
832,1951,67,627,154,20,7,16,+6 Laps,0,7.85,11.75,12.794050599798199,12.794050599798199,0.23076923076923078,,11.195826186392225
832,1951,67,741,154,13,8,17,+7 Laps,0,9.75,13.349999999999998,12.794050599798199,7.0,0.6,,11.195826186392225
832,1951,67,626,141,9,9,17,+7 Laps,0,12.5,12.649999999999999,12.794050599798199,12.794050599798199,0.6666666666666666,,11.195826186392225
832,1951,67,580,105,17,10,88,+10 Laps,0,12.794050599798199,18.6,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
832,1951,67,633,6,5,11,80,Ignition,1,3.2,10.35,12.794050599798199,3.0,0.3333333333333333,,11.195826186392225
832,1951,67,609,141,10,12,5,Engine,1,12.794050599798199,12.050000000000002,12.794050599798199,9.0,0.6666666666666666,,11.195826186392225
832,1951,67,660,154,15,13,3,Accident,1,10.55,13.400000000000002,12.794050599798199,7.5,0.3333333333333333,,11.195826186392225
832,1951,67,641,6,7,14,36,Wheel,1,8.5,14.400000000000002,12.794050599798199,5.666666666666667,0.4,,11.195826186392225
832,1951,67,427,141,11,15,5,Engine,1,16.6,9.05,12.794050599798199,10.5,1.0,,11.195826186392225
832,1951,67,783,154,16,16,5,Engine,1,12.794050599798199,13.400000000000002,12.794050599798199,9.333333333333334,0.0,,11.195826186392225
832,1951,67,704,154,14,17,3,Accident,1,11.5,12.65,12.794050599798199,11.0,0.4444444444444444,,11.195826186392225
832,1951,67,589,154,12,18,80,Ignition,1,11.65,10.05,12.794050599798199,12.2,0.6363636363636364,,11.195826186392225
832,1951,67,669,105,19,19,5,Engine,1,12.794050599798199,18.55,12.794050599798199,10.0,0.5,,11.195826186392225
832,1951,67,782,105,18,20,5,Engine,1,12.794050599798199,19.45,12.794050599798199,14.5,0.0,,11.195826186392225
817,1952,66,641,6,2,1,1,Finished,0,6.45,11.6,2.0,12.625,0.5,,11.195826186392225
817,1952,66,723,6,5,2,1,Finished,0,12.794050599798199,4.95,11.0,11.333333333333334,0.0,,11.195826186392225
817,1952,66,554,128,7,3,11,+1 Lap,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
817,1952,66,663,148,13,4,12,+2 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
817,1952,66,689,87,15,5,13,+3 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
817,1952,66,640,105,8,6,14,+4 Laps,0,13.200000000000001,19.3,5.5,7.625,0.5555555555555556,,11.195826186392225
817,1952,66,721,6,19,7,16,+6 Laps,0,12.794050599798199,6.749999999999999,21.0,10.4,1.0,,11.195826186392225
817,1952,66,688,87,17,8,17,+7 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,5.0,0.0,,11.195826186392225
817,1952,66,669,141,11,9,5,Engine,1,11.85,11.45,4.0,12.794050599798199,0.6,,11.195826186392225
817,1952,66,609,6,4,10,121,Magneto,1,12.794050599798199,8.95,12.794050599798199,10.090909090909092,0.75,,11.195826186392225
817,1952,66,501,105,18,11,5,Engine,1,12.794050599798199,16.75,10.0,7.444444444444445,0.5,,11.195826186392225
817,1952,66,475,133,9,12,54,Withdrew,1,12.794050599798199,12.794050599798199,8.0,12.5,0.0,,11.195826186392225
817,1952,66,651,133,12,13,54,Withdrew,1,12.794050599798199,12.794050599798199,12.794050599798199,12.333333333333334,0.0,,11.195826186392225
817,1952,66,626,128,3,14,21,Radiator,1,17.75,12.794050599798199,12.794050599798199,3.0,0.5714285714285714,,11.195826186392225
817,1952,66,642,6,1,15,121,Magneto,1,13.100000000000003,7.8500000000000005,2.0,10.083333333333334,0.35714285714285715,,11.195826186392225
817,1952,66,581,133,6,16,86,Halfshaft,1,12.794050599798199,12.794050599798199,12.794050599798199,12.5,0.0,,11.195826186392225
817,1952,66,725,133,10,17,86,Halfshaft,1,12.794050599798199,12.15,17.0,13.2,1.0,,11.195826186392225
817,1952,66,717,147,14,18,5,Engine,1,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,,11.195826186392225
817,1952,66,724,144,16,19,95,Fuel leak,1,12.794050599798199,12.794050599798199,12.794050599798199,21.0,0.0,,11.195826186392225
817,1952,66,627,6,20,20,3,Accident,1,10.299999999999999,4.45,6.0,10.461538461538462,0.21428571428571427,,11.195826186392225
817,1952,66,720,141,21,21,121,Magneto,1,12.794050599798199,11.250000000000002,12.794050599798199,9.0,0.0,,11.195826186392225
817,1952,66,642,6,4,10,121,Magneto,1,13.45,7.55,6.333333333333333,11.142857142857142,0.4,,11.195826186392225
818,1952,19,526,114,7,1,1,Finished,0,12.794050599798199,12.794050599798199,19.0,15.0,0.5,,11.195826186392225
818,1952,19,509,113,10,2,1,Finished,0,12.794050599798199,22.450000000000003,24.0,14.96875,0.0,,11.195826186392225
818,1952,19,611,113,5,3,1,Finished,0,12.794050599798199,21.2,21.0,14.575757575757576,1.0,,11.195826186392225
818,1952,19,518,110,6,4,1,Finished,0,12.794050599798199,12.794050599798199,10.0,17.666666666666668,0.0,,11.195826186392225
818,1952,19,656,113,20,5,1,Finished,0,12.794050599798199,18.349999999999998,12.794050599798199,14.235294117647058,0.0,,11.195826186392225
818,1952,19,525,113,21,6,1,Finished,0,12.794050599798199,13.050000000000002,12.794050599798199,13.971428571428572,0.0,,11.195826186392225
818,1952,19,592,113,23,7,1,Finished,0,12.794050599798199,3.2500000000000004,12.794050599798199,13.75,0.0,,11.195826186392225
818,1952,19,726,113,14,8,1,Finished,0,12.794050599798199,3.6,19.0,13.567567567567568,0.5,,11.195826186392225
818,1952,19,629,113,9,9,1,Finished,0,12.794050599798199,4.85,28.0,13.421052631578947,1.0,,11.195826186392225
818,1952,19,593,113,31,10,1,Finished,0,12.794050599798199,6.25,11.0,13.307692307692308,0.5,,11.195826186392225
818,1952,19,658,113,3,11,1,Finished,0,12.794050599798199,7.250000000000001,8.5,13.225,0.5,,11.195826186392225
818,1952,19,727,107,26,12,1,Finished,0,12.794050599798199,12.794050599798199,12.794050599798199,32.5,0.0,,11.195826186392225
